C38155|recurrent-disease
C34743|dendritic-keratitis
C50617|intraocular-infection
C34586|endophthalmitis
C53657|bacterial-endophthalmitis
C83508|infectious-conjunctivitis
C34509|viral-conjunctivitis
C53656|bacterial-conjunctivitis
C35196|pseudomembranous-conjunctivitis
C34543|pseudomembranous-diphtheritic-conjunctivitis
C27590|nervous-system-infectious-disorder
C78248|cranial-nerve-infection
C27589|peripheral-nervous-system-infectious-disorder
C26790|acute-infective-polyneuritis
C27582|central-nervous-system-infectious-disorder
C27199|cerebritis
C128346|prion-disease
C35550|acute-poliomyelitis
C113671|vaccine-associated-paralytic-poliomyelitis
C37913|arachnoiditis
C50749|spinal-arachnoiditis
C27059|leukoencephalopathy
C27584|hiv-leukoencephalopathy
C122664|leukoencephalopathy-with-vanishing-white-matter
C26815|progressive-multifocal-leukoencephalopathy
C34813|meningoencephalitis
C128375|infectious-meningoencephalitis
C27585|spongiform-encephalopathy
C26802|creutzfeldt-jakob-disease
C128438|variant-creutzfeldt-jakob-disease
C34580|encephalomyelitis
C34578|acute-disseminated-encephalomyelitis
C79551|infectious-encephalomyelitis
C85227|western-equine-encephalomyelitis
C36070|abdominal-and-gastrointestinal-infection
C35669|abdominal-infection
C78540|peritoneal-infection
C35503|digestive-system-infection
C78169|anal-infection
C78235|cecal-infection
C80513|infectious-enterocolitis
C78517|pancreatic-infection
C78174|anorectal-infection
C78618|small-intestinal-infection
C43300|campylobacter-jejuni-infection
C78258|duodenal-infection
C78277|esophageal-infection
C78306|gallbladder-infection
C35152|acute-cholecystitis
C35579|acute-acalculous-cholecystitis
C78312|gastric-infection
C27340|bacterial-gastritis
C39293|helicobacter-pylori-infection
C27184|viral-gastritis
C27341|herpetic-gastritis
C34632|gastroenteritis
C35330|eosinophilic-gastroenteritis
C27052|eosinophilic-gastritis
C35483|bacterial-gastroenteritis
C35162|campylobacter-gastroenteritis
C35036|staphylococcus-aureus-gastroenteritis
C35374|viral-gastroenteritis
C35590|cryptococcal-gastroenteritis
C35591|cryptosporidial-gastroenteritis
C35624|enterovirus-gastroenteritis
C78339|hepatic-infection
C35124|viral-hepatitis
C3096|hepatitis-a-infection
C89782|hepatitis-g-infection
C82979|chronic-viral-hepatitis
C3097|hepatitis-b-infection
C3098|hepatitis-c-infection
C2890|bacterial-infection
C84534|actinomycetales-infection
C84565|anthrax
C50780|bacterial-toxemia
C84602|brucellosis
C84620|cat-scratch-disease
C113669|disseminated-bacillus-calmette-guerin-infection
C84688|endemic-typhus-fever
C84689|epidemic-louse-borne-typhus
C34594|escherichia-coli-infection
C84722|fusobacterium-infection
C34638|glanders
C128334|legionellosis
C128336|melioidosis
C128335|pontiac-fever
C34970|q-fever
C34984|rheumatic-fever
C94575|scarlet-fever
C85185|tetanus
C85208|tularemia
C35089|typhoid-fever
C85231|whooping-cough
C128337|yersiniosis
C78647|bacterial-tracheitis
C34350|actinomycosis
C34351|cervicofacial-actinomycotic-infection
C84586|bartonella-infection
C128340|bacillary-peliosis
C128441|carrion-disease
C45161|borrelia-burgdorferi-infection
C119037|early-disseminated-lyme-disease
C119036|early-localized-lyme-disease
C119038|late-disseminated-lyme-disease
C119039|post-treatment-lyme-disease-syndrome
C84599|botulism
C128344|adult-intestinal-botulism
C128341|foodborne-botulism
C128345|iatrogenic-botulism
C128343|infant-botulism
C128342|wound-botulism
C44959|chlamydophila-psittaci-infection
C34873|ornithosis
C34541|diphtheria
C34542|anterior-nasal-diphtheria
C34572|empyema
C34573|empyema-with-fistula
C34575|tuberculous-empyema
C34654|hemophilus-infection
C34655|hemophilus-influenza-infection
C82994|listeriosis
C116809|disseminated-listeriosis
C116808|invasive-listeriosis
C34897|paratyphoid-fever
C34894|paratyphoid-fever-a
C34895|paratyphoid-fever-b
C34896|paratyphoid-fever-c
C34991|rickettsiosis
C128410|rocky-mountain-spotted-fever
C34976|tick-borne-relapsing-fever
C35038|staphylococcal-infection
C99087|furuncle
C115248|methicillin-resistant-staphylococcus-aureus-infection
C122523|methicillin-resistant-staphylococcus-aureus-pneumonia
C35037|staphylococcal-food-poisoning
C122576|staphylococcus-aureus-infection
C26704|bacterial-pneumonia
C128338|atypical-pneumonia
C128339|legionella-pneumonia
C122526|mycoplasmal-pneumonia
C35730|gonococcal-infection
C92950|gonorrhea
C87062|streptococcal-infection
C87168|group-b-streptococcal-infection
C116793|group-b-streptococcal-infection-early-onset
C116795|group-b-streptococcal-infection-late-onset
C26831|mycobacterial-infection
C84604|buruli-ulcer
C36197|mycobacterium-avium-infection
C128377|tuberculosis-infection
C3423|tuberculosis
C26958|adrenal-gland-tuberculosis
C26895|tuberculous-laryngitis
C128417|extensively-drug-resistant-tuberculosis
C35086|miliary-tuberculosis
C128415|multidrug-resistant-tuberculosis
C35087|pott-disease
C128416|pre-extensively-drug-resistant-tuberculosis
C123020|renal-tuberculosis
C27347|tuberculous-abscess
C27076|tuberculous-ascites
C26897|bone-tuberculosis
C26804|joint-tuberculosis
C26896|lymph-node-tuberculosis
C27314|mycobacterium-avium-complex-lymphadenitis
C85197|treponemal-infection
C35055|syphilis
C84649|congenital-syphilis
C128412|primary-syphilis
C128413|secondary-syphilis
C128414|tertiary-syphilis
C84935|neurosyphilis
C35057|tabes-dorsalis
C78255|device-related-infection
C78358|implant-infection
C79705|prosthesis-related-infection
C78710|vascular-implant-infection
C78232|catheter-related-infection
C114723|dialysis-catheter-infection
C114727|dialysis-catheter-exit-site-infection
C114726|dialysis-catheter-tunnel-infection
C114725|peritoneal-dialysis-catheter-infection
C114724|hemodialysis-catheter-infection
C114728|hemodialysis-catheter-associated-bacteremia
C3365|sexually-transmitted-disorder
C53531|non-neoplastic-disorder-by-site
C2909|non-neoplastic-breast-disorder
C83494|breast-atrophy
C3661|breast-fat-necrosis
C3125|breast-hypertrophy
C78222|breast-hypoplasia
C3515|galactocele
C79606|lactation-disorder
C53662|mastitis
C50674|nipple-ulceration
C3484|breast-adenosis
C40391|breast-adenomyoepithelial-adenosis
C5198|breast-apocrine-adenosis
C6941|breast-blunt-duct-adenosis
C5199|breast-microglandular-adenosis
C5205|breast-sclerosing-adenosis
C3073|gynecomastia
C120163|pathological-gynecomastia
C120148|pubertal-gynecomastia
C3522|mammary-duct-ectasia
C82970|focal-mammary-duct-ectasia
C3039|breast-fibrocystic-change
C6943|breast-fibrocystic-change-non-proliferative-type
C3660|breast-fibrosis
C6940|breast-fibrocystic-change-proliferative-type
C8365|breast-fibrocystic-change-proliferative-type-with-atypia
C5204|breast-fibrocystic-change-proliferative-type-without-atypia
C9495|radial-scarcomplex-sclerosing-lesion
C53534|non-neoplastic-vision-disorder
C118764|amblyopia
C34371|ametropia
C34422|binocular-vision-disorder
C97175|low-vision
C34865|optical-illusion
C35276|visual-agnosia
C35040|strabismus
C34601|divergent-strabismus
C42086|downward-ocular-deviation
C34716|hypertropia
C34596|internal-strabismus
C97109|blindness
C118707|cortical-blindness
C34850|night-blindness
C3891|color-blindness
C118712|acquired-color-blindness
C118713|inherited-color-blindness
C27565|non-neoplastic-endocrine-disorder
C131083|11-beta-hydroxysteroid-dehydrogenase-type-2-deficiency
C131085|11-beta-hydroxylase-deficiency
C131084|11-beta-hydroxysteroid-dehydrogenase-type-1-deficiency
C131086|17-alpha-hydroxylase1720-lyase-deficiency
C120203|17-beta-hydroxysteroid-dehydrogenase-3-deficiency
C131088|3-beta-hydroxysteroid-dehydrogenase-deficiency
C120195|disorder-of-amh
C120196|disorder-of-amh-receptor
C120375|disorder-of-androgen-synthesis
C27228|gonadal-agenesis
C120376|mullerian-aplasia-and-hyperandrogenism
C27343|pituitary-gland-hypoplasia
C99027|pseudohypoparathyroidism
C131187|pycnodysostosis
C26942|thyroid-gland-atrophy
C131087|21-hydroxylase-deficiency
C131134|salt-wasting-21-hydroxylase-deficiency
C132096|simple-virilizing-21-hydroxylase-deficiency
C78350|hypoparathyroidism
C129636|acquired-hypoparathyroidism
C129730|autosomal-dominant-hypoparathyroidism
C129731|autosomal-recessive-hypoparathyroidism
C131856|iatrogenic-hypoparathyroidism
C113214|primary-hypoparathyroidism
C131079|x-linked-hypoparathyroidism
C62591|hypopituitarism
C110940|panhypopituitarism
C43263|diabetes-insipidus
C129637|adipsic-diabetes-insipidus
C129735|dipsogenic-diabetes-insipidus
C84919|nephrogenic-diabetes-insipidus
C84933|neurogenic-diabetes-insipidus
C129736|autosomal-dominant-neurohypophyseal-diabetes-insipidus
C26785|goiter
C131436|diffuse-goiter
C35023|endemic-goiter
C131440|hypothyroid-goiter
C35171|toxic-nodular-goiter
C3071|graves-disease
C131433|neonatal-graves-disease
C131437|nodular-goiter
C131438|multinodular-goiter
C131072|uninodular-goiter
C35271|nontoxic-goiter
C34647|non-toxic-nodular-goiter
C3123|hyperthyroidism
C129635|acquired-hyperthyroidism
C113146|central-hyperthyroidism
C131852|congenital-hyperthyroidism
C131813|familial-dysalbuminemic-hyperthyroidism
C131860|jod-basedow
C112836|thyroid-storm
C113145|primary-hyperthyroidism
C131034|transient-primary-hypothyroidism
C61469|thyrotoxicosis
C113147|hashitoxicosis
C9227|hypogonadism
C113348|hypergonadotropic-hypogonadism
C120161|congenital-hypergonadotropic-hypogonadism
C120370|follicle-stimulating-hormone-receptor-deficiency
C113347|hypogonadotropic-hypogonadism
C120369|acquired-hypogonadotropic-hypogonadism
C120162|congenital-hypogonadotropic-hypogonadism
C131857|hypogonadotropic-hypogonadism-with-adrenal-hypoplasia-congenita
C120145|isolated-hypogonadotropic-hypogonadism
C26894|thyroiditis
C129724|acute-suppurative-thyroiditis
C114389|postpartum-thyroiditis
C35827|riedel-fibrosing-thyroiditis
C38766|lymphocytic-thyroiditis
C27191|hashimoto-thyroiditis
C35829|subacute-lymphocytic-thyroiditis
C35071|subacute-thyroiditis
C35828|subacute-granulomatous-thyroiditis
C26691|adrenocortical-insufficiency
C62602|secondary-adrenal-insufficiency
C113172|primary-adrenal-insufficiency
C26689|addisons-disease
C113814|autoimmune-primary-adrenal-insufficiency
C35599|congenital-adrenal-gland-disorder
C35261|congenital-adrenal-gland-hypoplasia
C131867|miniature-adult-form-of-ahc
C123725|x-linked-adrenal-hypoplasia-congenita
C34360|congenital-adrenal-hyperplasia
C129301|adrenal-gland-hyperplasia-ii
C129302|adrenal-gland-hyperplasia-iii
C131423|classic-congenital-adrenal-hyperplasia
C131426|congenital-lipoid-adrenal-hyperplasia
C127166|macronodular-adrenal-hyperplasia
C127164|multinodular-adrenal-hyperplasia
C131442|non-classic-congenital-adrenal-hyperplasia
C127165|micronodular-adrenal-hyperplasia
C131866|isolated-non-pigmented-micronodular-adrenal-hyperplasia
C131196|primary-pigmented-nodular-adrenal-dysplasia
C27304|congenital-thyroid-gland-disorder
C27112|congenital-thyroid-gland-aplasia
C27113|congenital-thyroid-gland-hypoplasia
C132051|ectopic-thyroid-gland
C132052|lingual-thyroid-gland
C26734|congenital-hypothyroidism
C27114|congenital-hypothyroidism-with-ectopic-thyroid
C27116|congenital-iodine-deficiency-hypothyroidism
C121748|dual-oxidase-2-deficiency
C121747|iodide-transport-defect
C121745|pendred-syndrome
C121751|thyroid-dyshormonogenesis
C121750|thyroid-peroxidase-deficiency
C121749|thyroglobulin-deficiency
C131431|defective-thyroglobulin-synthesis
C131432|defective-thyroglobulin-transport
C26800|hypothyroidism
C129644|acquired-hypothyroidism
C121727|compensated-hypothyroidism
C132053|iodine-deficiency-hypothyroidism
C34834|myxedema
C131031|transient-hypothyroxinemia
C131078|wolff-chaikoff-phenomenon
C113144|central-hypothyroidism
C120442|acquired-central-hypothyroidism
C121741|hypothalamic-hypothyroidism
C131818|iatrogenic-central-hypothyroidism
C121743|pituitary-hypothyroidism
C113143|primary-hypothyroidism
C131819|iatrogenic-primary-hypothyroidism
C27555|non-neoplastic-skin-disorder
C27519|acrokeratosis-verruciformis
C133885|anetoderma
C118233|childhood-linear-iga-disease
C34514|corn
C34996|cutaneous-sarcoidosis
C4478|cutaneous-verruciform-xanthoma
C39646|erythroderma
C3651|eyelid-xanthoma
C124070|keratosis-pilaris
C34840|necrobiosis-lipoidica
C53975|poikiloderma
C35101|pruritic-disorder
C35163|skin-atrophy
C34557|skin-pigmentation-disorder
C26881|solar-lentigo
C112833|tinea-versicolor
C79777|toxic-epidermal-necrolysis
C35134|xeroderma
C3024|erythema-multiforme
C3385|erythema-multiforme-major
C8924|erythema-multiforme-minor
C3470|granuloma-annulare
C9259|aggravated-granuloma-annulare
C3159|lentigo
C4070|lentigo-simplex
C3937|non-neoplastic-nevus
C4088|epidermal-nevus
C3945|mongolian-spot
C7582|nevus-of-ito
C7583|nevus-of-ota
C4393|senile-nevus
C4674|verrucous-nevus
C34908|pemphigoid
C84389|bullous-pemphigoid
C34909|pemphigus
C82865|familial-benign-pemphigus
C34910|pemphigus-vulgaris
C34745|keratoderma
C34746|acquired-keratoderma
C34748|palmoplantar-keratoderma
C84693|epidermolytic-palmoplantar-keratoderma
C35784|non-neoplastic-hair-disorder
C82859|alopecia-mucinosa
C34720|hypotrichosis
C50575|alopecia
C35790|congenital-alopecia
C112200|telogen-effluvium
C94408|folliculitis
C27549|reactive-cutaneous-fibrous-lesion
C26997|hypertrophic-scar
C50737|skin-scar
C3145|keloid
C34346|acne-keloid
C27554|dermatosis
C34591|erythematosquamous-dermatosis
C112124|pseudoporphyria
C97136|rosacea
C2983|dermatitis
C3432|urticaria
C26687|acanthosis-nigricans
C35277|acneiform-dermatitis
C112122|acute-generalized-exanthematous-pustulosis
C35308|allergic-dermatitis-due-to-arnica
C35149|bullous-dermatitis
C128349|cercarial-dermatitis
C26742|dermatitis-herpetiformis
C35309|dermatitis-due-to-acids
C35310|dermatitis-due-to-alkalis
C35311|dermatitis-due-to-dichromate
C34534|dermatitis-due-to-food-taken-internally
C35224|dermatitis-due-to-unspecified-substance-taken-internally
C2984|dermatosis-papulosa-nigra
C3001|eczema
C3505|granulomatous-dermatitis
C111963|neurodermatitis
C34859|occupational-dermatitis
C34888|palmoplantar-pustulosis
C26855|pityriasis-rosea
C27724|psoriasiform-dermatitis
C3346|psoriasis
C78580|radiation-recall-dermatitis
C111888|seborrheic-dermatitis
C27037|spongiotic-dermatitis
C26915|vitiligo
C26817|lichen-sclerosus-et-atrophicus
C27195|acne
C28316|aggravated-acne
C26743|contact-dermatitis
C26998|allergic-contact-dermatitis
C27151|irritant-contact-dermatitis
C26745|dermatophytosis
C34535|dermatophytosis-of-groin-and-perianal-area
C34536|dermatophytosis-of-scalp-and-beard
C111886|diaper-dermatitis
C111887|candida-diaper-dermatitis
C3189|lichen-planus
C34777|atrophic-lichen-planus
C34778|bullous-lichen-planus
C34779|hypertrophic-lichen-planus
C7406|oral-lichen-planus
C4816|photosensitive-dermatitis
C35312|sun-exposure-dermatitis
C27665|non-neoplastic-peritoneal-and-retroperitoneal-disorder
C27666|non-neoplastic-peritoneal-disorder
C126360|peritoneal-gliomatosis
C26849|peritonitis
C128407|bacterial-peritonitis
C114752|chemical-peritonitis
C102977|meconium-peritonitis
C114751|peritoneal-dialysis-catheter-associated-peritonitis
C61429|sclerosing-peritonitis
C27668|non-neoplastic-retroperitoneal-disorder
C26876|retroperitoneal-fibrosis
C123249|idiopathic-retroperitoneal-fibrosis
C27569|non-neoplastic-adrenal-gland-disorder
C112840|adrenal-crisis
C35755|non-neoplastic-respiratory-disorder
C35753|non-neoplastic-tracheal-disorder
C98629|tracheal-web
C122784|tracheobronchitis
C98634|tracheomalacia
C78643|tracheitis
C27557|non-neoplastic-lung-disorder
C128384|collapsed-lung
C50714|pulmonary-infarction
C113673|reactive-airway-disease
C35531|pulmonary-vascular-disorder
C2911|bronchitis
C26722|chronic-bronchitis
C34439|bronchospasm
C34600|exercise-induced-bronchospasm
C98541|chronic-lung-disorder
C35712|follicular-bronchitisbronchiolitis
C35713|nodular-lymphoid-hyperplasia-of-lung
C2888|atelectasis
C98847|bronchomalacia
C84605|byssinosis
C51447|pulmonary-insufficiency
C91762|restrictive-lung-disease
C34997|pulmonary-sarcoidosis
C28397|asthma
C26976|chronic-obstructive-asthma
C122577|status-asthmaticus
C39658|bronchiolitis
C39659|acute-bronchiolitis
C62580|bronchiolitis-obliterans
C90599|bronchopulmonary-dysplasia
C119756|mild-bronchopulmonary-dysplasia
C119757|moderate-bronchopulmonary-dysplasia
C99057|severe-bronchopulmonary-dysplasia
C26861|pneumoconiosis
C34389|anthracosilicosis
C34390|anthracosis
C84573|asbestosis
C34410|baritosis
C35315|kaolin-pneumoconiosis
C27559|mixed-mineral-dust-pneumoconiosis
C3369|silicosis
C35397|slate-pneumoconiosis
C27026|talc-pneumoconiosis
C26869|pulmonary-fibrosis
C27216|diffuse-pulmonary-fibrosis
C35716|idiopathic-pulmonary-fibrosis
C27103|localized-pulmonary-fibrosis
C3199|chronic-obstructive-pulmonary-disease
C84475|bronchiectasis
C3348|pulmonary-emphysema
C34571|pulmonary-interstitial-emphysema
C3333|pneumonia
C27197|acute-pneumonia
C26710|bronchopneumonia
C115163|community-acquired-pneumonia
C35361|cryptococcal-pneumonia
C3334|pneumocystis-pneumonia
C27863|aids-related-pneumocystis-pneumonia
C35396|toxoplasma-pneumonia
C27006|interstitial-pneumonia
C35714|idiopathic-interstitial-pneumonia
C35806|acute-interstitial-pneumonia
C35288|desquamative-interstitial-pneumonia
C27558|lymphocytic-interstitial-pneumonia
C35717|nonspecific-interstitial-pneumonia
C35715|usual-interstitial-pneumonia
C113159|pneumonitis
C34932|aspiration-pneumonitis
C35316|chemical-pneumonitis
C62586|cryptogenic-organizing-pneumonia
C34605|farmers-lung
C62590|idiopathic-pneumonia-syndrome
C35150|eosinophilic-pneumonia
C34471|chronic-eosinophilic-pneumonia
